0.7150053734551316,0.5200877911927646,0.0,0.44817271426713484,0.4504575163398693,0.44591097308488614
0.728573347662547,0.6151590692015965,0.0,0.5568593047483276,0.4768075117370892,0.66921454928835
0.8141456206340677,0.43088654723425224,0.0,0.3816759776536313,0.3940932164282418,0.3700173310225303
0.9126813541106932,0.2489386738006611,0.0,0.20924574209245742,0.27129337539432175,0.1702970297029703
0.9592960773777539,0.425724479678121,0.0,0.41505791505791506,0.42322834645669294,0.4071969696969697
0.950429876410532,0.06468254079174333,0.0,0.046511627906976744,0.060810810810810814,0.03765690376569038
0.9599005910800645,0.17360013541561348,0.0,0.15319148936170213,0.19636363636363635,0.12558139534883722
0.9652068780225685,0.38170006467301065,0.0,0.3728813559322034,0.375609756097561,0.3701923076923077
0.9755507791509941,0.2196048918920483,0.0,0.19823788546255508,0.2647058823529412,0.15845070422535212
0.9872380440623321,0.4784109850280789,0.0,0.4632768361581921,0.5466666666666666,0.4019607843137255
0.988850080601827,0.4415589142835612,0.0,0.4315068493150685,0.4921875,0.38414634146341464
0.9905964535196131,0.507654690375002,0.0,0.5035460992907801,0.47333333333333333,0.5378787878787878
0.9892530897367007,0.0024852229983879635,0.0,0.0,0.0,0.0
0.9924771628156905,0.37339036232440315,0.0,0.3253012048192771,0.5,0.24107142857142858
0.9938876947877485,0.21790143404866671,0.0,0.18018018018018017,0.30303030303030304,0.1282051282051282
0.9962385814078453,0.3604818275306194,0.0,0.24324324324324326,0.5625,0.15517241379310345
0.9965744223535733,0.5778019204745781,0.0,0.4,0.8947368421052632,0.25757575757575757
0.9945593766792047,0.002015045674368619,0.0,0.0,0.0,0.0
0.9957684040838259,0.6539173709597361,0.0,0.5935483870967743,0.45544554455445546,0.8518518518518519
0.9979177861364857,0.7641384925813421,0.0,0.7394957983193275,0.8979591836734694,0.6285714285714286
0.9950295540032241,0.20174637291778613,0.0,0.17777777777777776,0.26666666666666666,0.13333333333333333
0.9982536270822139,0.7574786980885854,0.0,0.7547169811320756,0.7142857142857143,0.8
0.9969102632993014,0.25223727918056094,0.0,0.23333333333333334,0.3181818181818182,0.18421052631578946
0.9969102632993014,0.2866210562677516,0.0,0.28125000000000006,0.32142857142857145,0.25
0.9974476088124664,0.0012090274046211713,0.0,0.0,0.0,0.0
0.9965072541644278,0.0011418592154755509,0.0,0.0,0.0,0.0
0.9977834497581946,0.45188173657426434,0.0,0.4406779661016949,0.52,0.38235294117647056
0.9965072541644278,0.000738850080601827,0.0,0.0,0.0,0.0
0.9975819451907576,0.0010746910263299302,0.0,0.0,0.0,0.0
0.998052122514777,0.5413456841385375,0.0,0.5396825396825397,0.5151515151515151,0.5666666666666667
0.9978506179473401,0.12573885008060182,0.0,0.1111111111111111,0.16666666666666666,0.08333333333333333
0.9986566362170876,0.0006045137023105857,0.0,0.0,0.0,0.0
0.9977162815690489,0.0008060182697474476,0.0,0.0,0.0,0.0
0.9976491133799033,0.2923719326526957,0.0,0.28571428571428575,0.3333333333333333,0.25
0.9991939817302525,0.6670696758015404,0.0,0.5,1.0,0.3333333333333333
0.9993283181085438,0.728840101328011,0.0,0.7058823529411764,0.8571428571428571,0.6
0.9977162815690489,0.32111733421513106,0.0,0.32,0.3333333333333333,0.3076923076923077
0.9987909725953789,0.5915136046114015,0.0,0.3076923076923077,1.0,0.18181818181818182
0.9981192907039226,0.00047017732401934446,0.0,0.0,0.0,0.0
0.9986566362170876,0.0006045137023105857,0.0,0.0,0.0,0.0
0.9942235357334767,0.0699817899576094,0.0,0.04444444444444444,0.027777777777777776,0.1111111111111111
0.9987238044062332,0.2560929010687205,0.0,0.1739130434782609,0.4,0.1111111111111111
0.9984551316496507,0.2587363424682071,0.0,0.2580645161290323,0.26666666666666666,0.25
0.99892530897367,0.500537345513165,0.0,0.0,0.0,0.0
0.99892530897367,0.42884010132801104,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
0.9982536270822139,0.5008731864588931,0.0,0.0,0.0,0.0
0.9991939817302525,0.4169353394232492,0.0,0.4,0.5,0.3333333333333333
